Kanzlei,Jobtitel,Location,Link,Erstes_Funddatum,Zuletzt_Gesehen,Email
JUSTUS Rechtsanwälte,Rechtsanwaltsfachangestellte/r (ReNo/ReFa),Wittstock/Dosse,https://kanzleimitte.de/rechtsanwaltsfachangestellter-refareno-gesucht/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Rechtsanwaltsfachangestellte/r (ReNo/ReFa),Röbel (Müritz),https://kanzleimitte.de/rechtsanwaltsfachangestellter-refareno-gesucht/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Rechtsanwaltsfachangestellte/r (ReNo/ReFa),Kieve,https://kanzleimitte.de/rechtsanwaltsfachangestellter-refareno-gesucht/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Referendar:in,Berlin,https://kanzleimitte.de/karriere/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Referendar:in,Wittstock/Dosse,https://kanzleimitte.de/karriere/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Referendar:in,Röbel (Müritz),https://kanzleimitte.de/karriere/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Referendar:in,Kieve,https://kanzleimitte.de/karriere/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,"IT Freelancer / Student (Webdevelopment, Design, WordPress)",Berlin,https://widerruf-kuendigung.de/it-student-gesucht/?fbclid=IwAR2j8F5O7RvoWqpfQuUpIbnn5qJXFfexi64TVbuutJDM26nNj30rgqUOhY,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,"IT Freelancer / Student (Webdevelopment, Design, WordPress)",Wittstock/Dosse,https://widerruf-kuendigung.de/it-student-gesucht/?fbclid=IwAR2j8F5O7RvoWqpfQuUpIbnn5qJXFfexi64TVbuutJDM26nNj30rgqUOhY,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,"IT Freelancer / Student (Webdevelopment, Design, WordPress)",Röbel (Müritz),https://widerruf-kuendigung.de/it-student-gesucht/?fbclid=IwAR2j8F5O7RvoWqpfQuUpIbnn5qJXFfexi64TVbuutJDM26nNj30rgqUOhY,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,"IT Freelancer / Student (Webdevelopment, Design, WordPress)",Kieve,https://widerruf-kuendigung.de/it-student-gesucht/?fbclid=IwAR2j8F5O7RvoWqpfQuUpIbnn5qJXFfexi64TVbuutJDM26nNj30rgqUOhY,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Jurastudent:in,Berlin,https://kanzleimitte.de/karriere/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Jurastudent:in,Wittstock/Dosse,https://kanzleimitte.de/karriere/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Jurastudent:in,Röbel (Müritz),https://kanzleimitte.de/karriere/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Jurastudent:in,Kieve,https://kanzleimitte.de/karriere/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Auszubildende/r (ReNo/ReFa),Berlin,https://kanzleimitte.de/karriere/auszubildende-mw-gesucht-renorefa/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Auszubildende/r (ReNo/ReFa),Wittstock/Dosse,https://kanzleimitte.de/karriere/auszubildende-mw-gesucht-renorefa/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Auszubildende/r (ReNo/ReFa),Röbel (Müritz),https://kanzleimitte.de/karriere/auszubildende-mw-gesucht-renorefa/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Auszubildende/r (ReNo/ReFa),Kieve,https://kanzleimitte.de/karriere/auszubildende-mw-gesucht-renorefa/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Umschüler/in oder Praktikant/in (ReNo),Berlin,https://kanzleimitte.de/umschulung-zur-rechtsanwaltsfachangestellten-oder-reno/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Umschüler/in oder Praktikant/in (ReNo),Wittstock/Dosse,https://kanzleimitte.de/umschulung-zur-rechtsanwaltsfachangestellten-oder-reno/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Umschüler/in oder Praktikant/in (ReNo),Röbel (Müritz),https://kanzleimitte.de/umschulung-zur-rechtsanwaltsfachangestellten-oder-reno/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
JUSTUS Rechtsanwälte,Umschüler/in oder Praktikant/in (ReNo),Kieve,https://kanzleimitte.de/umschulung-zur-rechtsanwaltsfachangestellten-oder-reno/,2026-04-12,2026-04-12,Steffan@kanzleimitte.de
Rechtsanwälte Dr. Breuer,Referendar (m/w/d),Berlin,https://xn--fachanwaltfrarbeitsrecht-5sc.net/karriere/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
Rechtsanwälte Dr. Breuer,Rechtsanwaltsfachangestellte (m/w/d),Berlin,https://xn--fachanwaltfrarbeitsrecht-5sc.net/eine-n-rechtsanwaltsfachangestellte-n-m-w-d-in-teil-oder-vollzeit-gesucht/,2026-04-12,2026-04-19,info@breuer-kanzlei.de
Rechtsanwälte Dr. Breuer,Aushilfe für Kanzleisekretariat (m/w/d/s),Berlin,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
"Rechtsanwalt Marek Schauer Kanzlei für Strafrecht, Mietrecht, Sozialrecht und Ausbildungsrecht",Referendar (Wahlstation / Anwaltsstation),Berlin,https://ra-schauer.de/jobs/,2026-04-12,2026-04-12,
"Rechtsanwalt Marek Schauer Kanzlei für Strafrecht, Mietrecht, Sozialrecht und Ausbildungsrecht",Praktikum für Studierende der Rechtswissenschaften,Berlin,https://ra-schauer.de/jobs/,2026-04-12,2026-04-12,
RECHTSANWÄLTE Dr.Breuer Fachanwälte für Arbeitsrecht,Referendar(in),Friedrichshain,https://xn--fachanwaltfrarbeitsrecht-5sc.net/karriere/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
RECHTSANWÄLTE Dr.Breuer Fachanwälte für Arbeitsrecht,Referendar(in),Adlershof,https://xn--fachanwaltfrarbeitsrecht-5sc.net/karriere/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
RECHTSANWÄLTE Dr.Breuer Fachanwälte für Arbeitsrecht,Referendar(in),Lichtenberg,https://xn--fachanwaltfrarbeitsrecht-5sc.net/karriere/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
RECHTSANWÄLTE Dr.Breuer Fachanwälte für Arbeitsrecht,Referendar(in),Pankow,https://xn--fachanwaltfrarbeitsrecht-5sc.net/karriere/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
RECHTSANWÄLTE Dr.Breuer Fachanwälte für Arbeitsrecht,Aushilfe für Kanzleisekretariat (m/w/d/s),Friedrichshain,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
RECHTSANWÄLTE Dr.Breuer Fachanwälte für Arbeitsrecht,Aushilfe für Kanzleisekretariat (m/w/d/s),Adlershof,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
RECHTSANWÄLTE Dr.Breuer Fachanwälte für Arbeitsrecht,Aushilfe für Kanzleisekretariat (m/w/d/s),Lichtenberg,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
RECHTSANWÄLTE Dr.Breuer Fachanwälte für Arbeitsrecht,Aushilfe für Kanzleisekretariat (m/w/d/s),Pankow,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
Piper & Partner - Rechtsanwälte für Ausländerrecht,"Rechtsanwältinnen und Rechtsanwälte (für Ausländerrecht, Arbeitsrecht, Familienrecht, Mietrecht und Verkehrsrecht)",Steglitz-Zehlendorf,https://12anwalt.de/ueber-uns/karriere/,2026-04-12,2026-04-12,info@12anwalt.de
Piper & Partner - Rechtsanwälte für Ausländerrecht,"Rechtsanwältinnen und Rechtsanwälte (für Ausländerrecht, Arbeitsrecht, Familienrecht, Mietrecht und Verkehrsrecht)",Pankow (Prenzlauer Berg),https://12anwalt.de/ueber-uns/karriere/,2026-04-12,2026-04-12,info@12anwalt.de
Piper & Partner - Rechtsanwälte für Ausländerrecht,"Rechtsanwältinnen und Rechtsanwälte (für Ausländerrecht, Arbeitsrecht, Familienrecht, Mietrecht und Verkehrsrecht)",Marzahn-Hellersdorf,https://12anwalt.de/ueber-uns/karriere/,2026-04-12,2026-04-12,info@12anwalt.de
Piper & Partner - Rechtsanwälte für Ausländerrecht,Dipl. Jurist / Assessor / Rechtsanwalt (m/w) mit Hands on Mentalität für Aufbau neuer und Ausbau alter Standorte mit Fokus auf Digitalisierung,Steglitz-Zehlendorf,https://12anwalt.de/ueber-uns/karriere/,2026-04-12,2026-04-12,info@12anwalt.de
Piper & Partner - Rechtsanwälte für Ausländerrecht,Dipl. Jurist / Assessor / Rechtsanwalt (m/w) mit Hands on Mentalität für Aufbau neuer und Ausbau alter Standorte mit Fokus auf Digitalisierung,Pankow (Prenzlauer Berg),https://12anwalt.de/ueber-uns/karriere/,2026-04-12,2026-04-12,info@12anwalt.de
Piper & Partner - Rechtsanwälte für Ausländerrecht,Dipl. Jurist / Assessor / Rechtsanwalt (m/w) mit Hands on Mentalität für Aufbau neuer und Ausbau alter Standorte mit Fokus auf Digitalisierung,Marzahn-Hellersdorf,https://12anwalt.de/ueber-uns/karriere/,2026-04-12,2026-04-12,info@12anwalt.de
Kanzlei Wittenburg,Referendar*Innen (Anwalts- und Wahlstation),Berlin,https://ra-bertwittenburg.de/karriere/,2026-04-12,2026-04-12,kanzlei@ra-bertwittenburg.de
KAYP Rechtsanwaltsgesellschaft mbH,Office-Manager / Office-Managerin,Berlin,mailto:info@kayp.de,2026-04-12,2026-04-24,info@kayp.de
KAYP Rechtsanwaltsgesellschaft mbH,Sachverständige als Kooperations-Partner,Zentrale/Unbekannt,mailto:info@kayp.de,2026-04-12,2026-04-12,info@kayp.de
Steinkühler – Kanzlei für Arbeits- und Gesellschaftsrecht,Rechtsanwältin/Rechtsanwalt (m/w/d),Berlin,https://www.steinkuehler-legal.com/rechtsanwaeltinrechtsanwalt-mit-schwerpunkt-arbeits-und-gesellschaftsrecht-gesucht/,2026-04-12,2026-04-12,ku@steinkuehler-legal.com
Kanzlei Salman | Rechtsanwalt Husain Salman | Mietrecht | Verkehrsrecht | Strafrecht | Berlin,Fachanwältin bzw. Fachanwalt für Immobilienrecht,Berlin,http://www.kanzlei-salman.de/,2026-04-12,2026-04-24,info@kanzlei-salman.de
"Anwaltskanzlei Heckmann, Kanzlei für Privatinsolvenz und Schuldnerberatung Charlottenburg",Team-Assistenz schuldnerberatende Anwaltskanzlei,Berlin-Charlottenburg,https://www.heckmann.net/stellenangebote/,2026-04-12,2026-04-24,RA@Heckmann.net
"Anwaltskanzlei Heckmann, Kanzlei für Privatinsolvenz und Schuldnerberatung Charlottenburg",Mitarbeiter/in Schuldnerberatung bzw. Insolvenzverwaltung,Berlin-Charlottenburg,https://www.heckmann.net/stellenangebote/,2026-04-12,2026-04-24,RA@Heckmann.net
"Anwaltskanzlei Heckmann, Kanzlei für Privatinsolvenz und Schuldnerberatung Charlottenburg",Jobs für Studierende,Berlin-Charlottenburg,https://www.heckmann.net/stellenangebote/,2026-04-12,2026-04-12,RA@Heckmann.net
SOUDRY & SOUDRY Rechtsanwälte und Notar,Notariatsfachangestellte / Notarfachangestellter (m/w/d) – Ausbildung · Berufserfahrene · ReNo · Quereinsteiger,Berlin,https://karriere.soudry.de/,2026-04-12,2026-04-24,
"Reese Rechtsanwälte - FA für Verkehrsrecht, Versicherungsrecht und Strafrecht",Rechtsanwaltsfachangestellte/n,Berlin,https://reese-rechtsanwalt.de/karriere,2026-04-12,2026-04-12,info@reese-rae.de
BMDD Buder & Mühlbauer Rechtsanwälte,Rechtsanwalt/Rechtsanwältin in Teil- oder Vollzeit,Dresden,https://bmdd.de/stellenangebote/,2026-04-12,2026-04-12,personal@bmdd.de
BMDD Buder & Mühlbauer Rechtsanwälte,Rechtsanwalt/Rechtsanwältin in Teil- oder Vollzeit,Berlin,https://bmdd.de/stellenangebote/,2026-04-12,2026-04-12,personal@bmdd.de
BMDD Buder & Mühlbauer Rechtsanwälte,Rechtsanwalt/Rechtsanwältin in Teil- oder Vollzeit,Leipzig,https://bmdd.de/stellenangebote/,2026-04-12,2026-04-12,personal@bmdd.de
Kanzlei Menaker,Mitarbeiter (m/w/d),Berlin,https://www.kanzlei-menaker.de/unser-team/,2026-04-12,2026-04-12,karriere@kanzlei-menaker.de
Rechtsanwältin & Notarin a.D. Corinna Hell,Praktikant/in,Bundesallee 39-40a,https://www.kanzlei-hell-berlin.de/rechtsanwalt-rechtsanwaeltin-notar-notarin-strafrecht-familienrecht-wilmersdorf-kontakt.html,2026-04-12,2026-04-12,
Rechtsanwältin & Notarin a.D. Corinna Hell,Praktikant/in,10717 Berlin,https://www.kanzlei-hell-berlin.de/rechtsanwalt-rechtsanwaeltin-notar-notarin-strafrecht-familienrecht-wilmersdorf-kontakt.html,2026-04-12,2026-04-12,
MÜLLER RADACK SCHULTZ Rechtsanwälte Notare,"Rechtsanwalts- und Notarfachangestellte/n, Notarfachangestellte/n oder Notarfachwirt/in (m/w/d)",Berlin (Kurfürstendamm),https://www.mueller-radack.com/karriere/,2026-04-12,2026-04-12,bewerbung@mueller-radack.com
Matuschewski Rechtsanwälte,Referendar (Anwalts- oder Wahlstation),Berlin,http://www.ra-matuschewski.de/karierre.html,2026-04-12,2026-04-12,matuschewski@ra-matuschewski.de
Matuschewski Rechtsanwälte,Praktikant,Berlin,http://www.ra-matuschewski.de/karierre.html,2026-04-12,2026-04-12,matuschewski@ra-matuschewski.de
Dr. Thomas Schulte Rechtsanwalt,Jurist für projektbasierte Mitarbeit,Remote,https://www.dr-schulte.de/jurist-gesucht/,2026-04-12,2026-04-12,dr.schulte@dr-schulte.de
Uschkureit Rechtsanwälte,Initiativbewerbung für allgemeine Mitarbeit,Zentrale/Unbekannt,https://uschkureit-ra.de/karriere/,2026-04-12,2026-04-12,
Uschkureit Rechtsanwälte,Praktikum / Wissenschaftliche Mitarbeit / Referendariat (Anwaltsstation),Zentrale/Unbekannt,https://uschkureit-ra.de/karriere/,2026-04-12,2026-04-12,
Uschkureit Rechtsanwälte,Rechtsanwaltsfachangestellte/r (m/w/d),Zentrale/Unbekannt,https://uschkureit-ra.de/karriere/,2026-04-12,2026-04-12,
Vierhaus Kanzlei,Steuerfachwirte Einkommensteuer,Berlin,https://www.vierhaus-kanzlei.de/karriere/stellenanzeigen/steuerfachwirte-einkommensteuer,2026-04-12,2026-04-19,bewerbung@vierhaus-kanzlei.de
"Kanzlei Mammadli, Rechtsanwalt Habib B. Mammadli",Praktikum - Ausbildung zum Kaufmann für Büromanagement (m/w) (Pflichtpraktika),Berlin,https://ra-mammadli.de/downloads/Anzeige_B%C3%BCrokauffrau_Kaufmann_Praktikum.pdf,2026-04-12,2026-04-12,info@ra-mammadli.de
"Kanzlei Mammadli, Rechtsanwalt Habib B. Mammadli",Finanzbuchhalter/-in für die Mandantenbuchhaltung,Berlin,https://ra-mammadli.de/downloads/Anzeige_Buchhaltung_Mitarbeiter.pdf,2026-04-12,2026-04-19,info@ra-mammadli.de
Curant Rechtsanwaltsgesellschaft mbH,Rechtsanwaltsfachangestellter,Berlin,https://www.curant-ra.com/,2026-04-12,2026-04-12,bewerbung@curant-ra.de
Curant Rechtsanwaltsgesellschaft mbH,Jurist,Berlin,https://www.curant-ra.com/,2026-04-12,2026-04-19,bewerbung@curant-ra.de
Curant Rechtsanwaltsgesellschaft mbH,Juristischer Mitarbeiter,Berlin,https://www.curant-ra.com/,2026-04-12,2026-04-19,bewerbung@curant-ra.de
Gudrun Ball Rechtsanwältin,studentische Hilfskraft (m/w/d),12205 Berlin,https://www.rechtsanwaeltinball.de/karriere,2026-04-12,2026-04-12,ball@kanzlei-ball.de
Gudrun Ball Rechtsanwältin,Referendar (m/w/d),12205 Berlin,https://www.rechtsanwaeltinball.de/karriere,2026-04-12,2026-04-12,ball@kanzlei-ball.de
Gudrun Ball Rechtsanwältin,Praktikant (m/w/d) Rechtswissenschaften,12205 Berlin,https://www.rechtsanwaeltinball.de/karriere,2026-04-12,2026-04-12,ball@kanzlei-ball.de
LEGAL SMART Rechtsanwaltsgesellschaft mbH,Rechtsanwalt (m/w/d) Volljurist:in,Berlin-Steglitz,https://www.legalsmart.de/karriere/karriere_ra.php,2026-04-12,2026-04-12,info@legalsmart.de
LEGAL SMART Rechtsanwaltsgesellschaft mbH,Rechtsanwaltsfachangestellte (m/w/d),Berlin-Steglitz,https://www.legalsmart.de/karriere/karriere_refa.php,2026-04-12,2026-04-12,info@legalsmart.de
"Kanzlei für Verwaltungsrecht - Schulrecht, Gewerberecht, Beamtenrecht",Rechtsanwaltsfachangestellte (m/w/d) in Voll- oder Teilzeit,Bundesweit (Homeoffice),https://www.kanzlei.law/unser-team/karriere/,2026-04-12,2026-04-12,david.herz@kanzlei.law
Rechtsanwalt Noack & Kollegen,Rechtsanwalt,Berlin-Köpenick,https://noack-rechtsanwalt.de/stellenangebote-anwaltskanzlei/,2026-04-12,2026-04-12,kontakt@noack-rechtsanwalt.de
Schließer Zab & Partner,Rechtsanwaltsfachangestellte (m/w/d) gesucht,Berlin,http://www.szup.de/Stellenangebote,2026-04-12,2026-04-12,info@szup.de
Dr. Schulze Steuerberater und Rechtsanwalt,Steuerfachangestellte (m/w/d),Berlin Adlershof,https://drschulze-recht.de/stellenangebot-steuerfachangestellte/,2026-04-12,2026-04-12,info@drschulze-recht.de
Dr. Schulze Steuerberater und Rechtsanwalt,Bilanzbuchhalter (m/w/d),Berlin Adlershof,https://drschulze-recht.de/stellenangebot-bilanzbuchhalter/,2026-04-12,2026-04-12,info@drschulze-recht.de
Dr. Schulze Steuerberater und Rechtsanwalt,Lohn- und Gehaltsbuchhalter (m/w/d),Berlin Adlershof,https://drschulze-recht.de/stellenangebot-lohn-und-gehaltsbuchhalter-berlin/,2026-04-12,2026-04-12,info@drschulze-recht.de
Dr. Schulze Steuerberater und Rechtsanwalt,SekretärIn (m/w/d),Berlin Adlershof,https://drschulze-recht.de/stellenangebot-sekretaerin-in-berlin/,2026-04-12,2026-04-12,info@drschulze-recht.de
Dr. Schulze Steuerberater und Rechtsanwalt,Rechtsanwalts- und Notargehilfin (m/w/d),Berlin Adlershof,https://drschulze-recht.de/rechtsanwalts-und-notargehilfin/,2026-04-12,2026-04-12,info@drschulze-recht.de
RECHTSANWÄLTE - Dr.Breuer -Fachanwälte für Arbeitsrecht,Aushilfe für Kanzleisekretariat (m/w/d),Friedrichshain,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,
RECHTSANWÄLTE - Dr.Breuer -Fachanwälte für Arbeitsrecht,Aushilfe für Kanzleisekretariat (m/w/d),Adlershof,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,
RECHTSANWÄLTE - Dr.Breuer -Fachanwälte für Arbeitsrecht,Aushilfe für Kanzleisekretariat (m/w/d),Lichtenberg,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,
RECHTSANWÄLTE - Dr.Breuer -Fachanwälte für Arbeitsrecht,Aushilfe für Kanzleisekretariat (m/w/d),Pankow,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,
Rechtsanwalt und Notar Stephan Dorn,"Notarfachangestellte/r, Notarfachwirt/in oder Rechtspfleger/in",Berlin-Köpenick,http://www.notardorn.de/,2026-04-12,2026-04-12,
MEINHARDT Rechtsanwaltskanzlei Rechtsanwalt Holger Meinhardt,Rechtsanwaltsfachangestellte (m/w/d),Berlin Hellersdorf,https://www.meinhardt-online.com/de/offene-stellen#main,2026-04-12,2026-04-12,job@meinhardt-online.com
MEINHARDT Rechtsanwaltskanzlei Rechtsanwalt Holger Meinhardt,Referendar (m/w/d),Berlin Hellersdorf,https://www.meinhardt-online.com/de/offene-stellen#main,2026-04-12,2026-04-12,job@meinhardt-online.com
Steuerberater & Rechtsanwälte Dr. Albrecht & Plogmaker,Steuerfachangestellte/r (Ausbildung),Berlin,https://api.jobilla.com/careers/undefined/rekrutierung-6KDtK#/,2026-04-12,2026-04-12,kontakt@albrecht-plogmaker.de
Steuerberater & Rechtsanwälte Dr. Albrecht & Plogmaker,Bürokaufmann/frau (Ausbildung),Berlin,https://api.jobilla.com/careers/undefined/rekrutierung-6KDtK#/,2026-04-12,2026-04-12,kontakt@albrecht-plogmaker.de
LAWYERS Dr . Breuer - LaborLawyer,Rechtsanwaltsfachangestellte (m/w/d) in Teil- oder Vollzeit,Berlin-Friedrichshain,https://xn--fachanwaltfrarbeitsrecht-5sc.net/eine-n-rechtsanwaltsfachangestellte-n-m-w-d-in-teil-oder-vollzeit-gesucht/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Rechtsanwaltsfachangestellte (m/w/d) in Teil- oder Vollzeit,Berlin-Adlershof,https://xn--fachanwaltfrarbeitsrecht-5sc.net/eine-n-rechtsanwaltsfachangestellte-n-m-w-d-in-teil-oder-vollzeit-gesucht/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Rechtsanwaltsfachangestellte (m/w/d) in Teil- oder Vollzeit,Berlin-Lichtenberg,https://xn--fachanwaltfrarbeitsrecht-5sc.net/eine-n-rechtsanwaltsfachangestellte-n-m-w-d-in-teil-oder-vollzeit-gesucht/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Rechtsanwaltsfachangestellte (m/w/d) in Teil- oder Vollzeit,Berlin-Pankow,https://xn--fachanwaltfrarbeitsrecht-5sc.net/eine-n-rechtsanwaltsfachangestellte-n-m-w-d-in-teil-oder-vollzeit-gesucht/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Aushilfe für Kanzleisekretariat (m/w/d/s),Berlin-Friedrichshain,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Aushilfe für Kanzleisekretariat (m/w/d/s),Berlin-Adlershof,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Aushilfe für Kanzleisekretariat (m/w/d/s),Berlin-Lichtenberg,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Aushilfe für Kanzleisekretariat (m/w/d/s),Berlin-Pankow,https://xn--fachanwaltfrarbeitsrecht-5sc.net/aushilfe-fuer-kanzleisekretariat-gesucht-m-w-d-s/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Referendar (m/w/d),Berlin-Friedrichshain,https://xn--fachanwaltfrarbeitsrecht-5sc.net/karriere/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Referendar (m/w/d),Berlin-Adlershof,https://xn--fachanwaltfrarbeitsrecht-5sc.net/karriere/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Referendar (m/w/d),Berlin-Lichtenberg,https://xn--fachanwaltfrarbeitsrecht-5sc.net/karriere/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
LAWYERS Dr . Breuer - LaborLawyer,Referendar (m/w/d),Berlin-Pankow,https://xn--fachanwaltfrarbeitsrecht-5sc.net/karriere/,2026-04-12,2026-04-12,info@breuer-kanzlei.de
Rechtsanwältin Wollweber,Ausbildungsstelle in der Rechtsanwaltsstation,Berlin,https://www.anwaltskanzlei-wollweber.de/karriere/,2026-04-12,2026-04-19,berlin@anwaltskanzlei-wollweber.de
Rechtsanwältin Wollweber,Umschüler/-in gesucht,Berlin,https://www.anwaltskanzlei-wollweber.de/karriere/,2026-04-12,2026-04-19,berlin@anwaltskanzlei-wollweber.de
