"canonical_firm_id","Unternehmensname","Domainname des Unternehmens","Jobboard_URL","strategy","adapter","ats","status","reason","http_status","html_job_count","json_job_count","signals","analyzed_at"
"carneades","Carneades Legal","carneadeslegal.com","https://carneadeslegal.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,pagination,host:carneadeslegal.com","2026-06-19"
"apitzsch-schmidt-klebe","Apitzsch Schmidt Klebe","apitzsch-schmidt-klebe.de","https://apitzsch-schmidt.de/karriere/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","0","1","json_ld,host:apitzsch-schmidt.de","2026-06-19"
"amereller","AMERELLER","amereller.com","https://amereller.com/careers/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,blocked,host:amereller.com","2026-06-19"
"goetz-und-rechtsanwaltskanzlei","Götz & Partner Rechtsanwaltskanzlei","kanzlei-friedberg.de","https://kanzlei-friedberg.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,blocked,js_app,host:kanzlei-friedberg.de","2026-06-19"
"notarin-krewer-de","notarin-krewer.de","notarin-krewer.de","https://notarin-krewer.de/ueber-uns/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","pagination,js_app,host:notarin-krewer.de","2026-06-19"
"an-den-alsterarkaden","Notare an den Alsterarkaden","notare-alsterarkaden.de","https://notare-alsterarkaden.de/#karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","js_app,host:notare-alsterarkaden.de","2026-06-19"
"wolff-schultze-kieferle","Wolff Schultze Kieferle","wsk-arbeitsrecht.com","https://wsk-arbeitsrecht.com","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","blocked,host:www.wsk-arbeitsrecht.com","2026-06-19"
"zinnboecker","ZinnBöcker","zinnboecker.com","https://zinnboecker.com","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,host:zinnboecker.com","2026-06-19"
"wurll-kollegen","Wurll+ Kollegen","wurll-jasper.de","https://wurll-jasper.de/#karriere","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,host:wurll-jasper.de","2026-06-19"
"wbh-wachenhausen","WBH Wachenhausen","wachenhausen.com","https://www.wachenhausen.com/career/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,js_app,host:www.wachenhausen.com","2026-06-19"
"wachenhausen","Wachenhausen","wachenhausen-law.com","https://www.dienemann-legal.com//kanzlei/#karriere","reader_or_llm","","unknown","blocked","Seite wirkt geblockt oder leer fuer normale Requests.","200","0","0","json_ld,blocked,host:www.dienemann-legal.com","2026-06-19"
"weisner","Weisner Partner","weisnerpartner.de","https://www.weisnerpartner.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.weisnerpartner.de","2026-06-19"
"weidmann-wahl-amin-und","Weidmann Wahl Amin & Partner","weidmann-amin.de","https://weidmann-amin.de/kanzlei#karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","26","0","json_ld,pagination,js_app,host:weidmann-amin.de","2026-06-19"
"wicke-herrler","Wicke Herrler","brienner13.de","https://brienner13.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","9","0","json_ld,pagination,host:brienner13.de","2026-06-19"
"vesthaus","Vesthaus","vesthaus.de","https://vesthaus.de/de/karriere","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:vesthaus.de","2026-06-19"
"weyland-und-koerfer","Weyland & Koerfer","weylandkoerfer.de","https://weylandkoerfer.de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","host:weylandkoerfer.de","2026-06-19"
"wiese-lukas","Wiese Lukas","wieselukas.de","https://www.wieselukas.de/#jobs","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:www.wieselukas.de","2026-06-19"
"wicker-schuetz","Wicker Schütz","wicker-schuetz.de","https://wicker-schuetz.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,load_more,pagination,js_app,host:wicker-schuetz.de","2026-06-19"
"wagner","Wagner Legal","wagner-legal.eu","https://www.wagner-legal.eu/kartellrecht/de/karriere.php","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.wagner-legal.eu","2026-06-19"
"toussaint-und-schmitt","Toussaint & Schmitt","toussaint-schmitt.de","https://toussaint-schmitt.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,host:toussaint-schmitt.de","2026-06-19"
"upleger-und-quast","Upleger & Quast","upleger-quast.de","https://upleger-quast.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,host:upleger-quast.de","2026-06-19"
"uhlenbruch","Uhlenbruch","rechtsanwaelte-uhlenbruch.de","https://rechtsanwaelte-uhlenbruch.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","1","1","json_ld,host:rechtsanwaelte-uhlenbruch.de","2026-06-19"
"segger","Segger","segger-law.de","https://www.segger-law.de/karriere-1.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","blocked,host:www.segger-law.de","2026-06-19"
"ssb-soeder-berlinger","SSB Söder Berlinger","ssblaw.de","https://ssblaw.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","json_ld,pagination,js_app,host:www.ssblaw.de","2026-06-19"
"sandkuhl-bellinghausen","Sandkuhl Bellinghausen","sandkuhlbellinghausen.de","https://sandkuhlbellinghausen.de","reader_or_llm","","unknown","blocked","Seite wirkt geblockt oder leer fuer normale Requests.","200","0","0","blocked,host:sandkuhlbellinghausen.de","2026-06-19"
"sander-und-krueger","Sander & Krüger","sander-krueger.de","https://sander-krueger.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","3","1","json_ld,pagination,blocked,js_app,host:www.sander-krueger.de","2026-06-19"
"schneider-schultehinrichs","Schneider Schultehinrichs","rae-sus.de","https://rae-sus.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,blocked,host:rae-sus.de","2026-06-19"
"schmitt-teworte-vey-simon-und-schumacher","Schmitt Teworte-Vey Simon & Schumacher","schmitt-teworte.de","https://www.tesis-partner.com/karriere/","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,js_app,host:www.tesis-partner.com","2026-06-19"
"schmidt-kreimer-bittermann","Schmidt Kreimer Bittermann","legal-tax-solutions.com","https://legal-tax-solutions.com","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:legal-tax-solutions.com","2026-06-19"
"ruhmann-peters-altmeyer","Ruhmann Peters Altmeyer","rpa-kanzlei.de","https://rpa-kanzlei.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","host:rpa-kanzlei.de","2026-06-19"
"prof-dr-axel-adrian-florian-kroier","Prof. Dr. Axel Adrian Florian Kroier","notare-adrian-kroier.de","https://www.karriere-beim-notar.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","json_ld,pagination,blocked,host:karriere-beim-notar.de","2026-06-19"
"rettenmaier","Rettenmaier","rettenmaier-frankfurt.de","https://rettenmaier-frankfurt.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,host:www.rettenmaier-frankfurt.de","2026-06-19"
"prof-englert","Prof Englert + Partner","englert.legal","https://englert.legal","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,host:englert.legal","2026-06-19"
"rosinus","Rosinus Partner","rosinus-partner.com","https://rosinus-partner.com/karriere/","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,js_app,host:rosinus-partner.com","2026-06-19"
"polaris","Polaris","polaris-rae.de","https://www.polaris-rae.de/karriere.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,js_app,host:www.polaris-rae.de","2026-06-19"
"paulus-westerwelle","Paulus Westerwelle","paulus-westerwelle.de","https://paulus-westerwelle.de","llm_fallback","","unknown","request_error","SSLError","","0","0","","2026-06-19"
"pauly","Pauly","pauly-rechtsanwaelte-koeln.de","https://www.pauly-rechtsanwaelte-koeln.de/karriere-jobangebote/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,blocked,host:www.pauly-rechtsanwaelte-koeln.de","2026-06-19"
"patzina-lotz","Patzina Lotz","patzina-lotz.com","https://patzina-lotz.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","9","0","json_ld,pagination,blocked,js_app,host:patzina-lotz.com","2026-06-19"
"ohnleiter-hillebrand-und-dr-suenner","Ohnleiter Hillebrand und Dr. Sünner","ohs-notare.de","https://ohs-notare.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","7","1","json_ld,pagination,host:ohs-notare.de","2026-06-19"
"mutter-und-kruchen","Mutter & Kruchen","corporate-law-advisors.com","https://corporate-law-advisors.com","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:corporate-law-advisors.com","2026-06-19"
"noelle-und-stoevesandt","Nölle & Stoevesandt","noelle-stoevesandt.de","https://www.noelle-stoevesandt.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,load_more,blocked,host:www.noelle-stoevesandt.de","2026-06-19"
"nesemann-und-grambeck","Nesemann & Grambeck","umsatz-steuer-beratung.de","https://www.umsatz-steuer-beratung.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,load_more,pagination,blocked,host:www.umsatz-steuer-beratung.de","2026-06-19"
"nesselhauf","Nesselhauf","nesselhauf.com","https://nesselhauf.com","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.nesselhauf.com","2026-06-19"
"meyer","Meyer Rechtsanwälte","meyerlegal.de","https://www.meyerlegal.de/karriere.html","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.meyerlegal.de","2026-06-19"
"meincke-bienmueller","Meincke Bienmüller","mb-law.de","https://mb-law.de","llm_fallback","","unknown","request_error","ConnectionError","","0","0","","2026-06-19"
"mfg-patentanwaelte-meyer-wildhagen-meggle-freund-gerhard","MFG PAtentanwälte Meyer-Wildhagen Meggle-Freund Gerhard Partnerschaft","mfg-ip.de","https://www.mfg-ip.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,blocked,js_app,host:www.mfg-ip.de","2026-06-19"
"massing-werner","Massing Werner","massingwerner.com","https://massingwerner.com/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,js_app,host:massingwerner.com","2026-06-19"
"loeffel-abrar","Löffel Abrar","loeffel-abrar.com","https://loeffel-abrar.com","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","pagination,host:loeffel-abrar.com","2026-06-19"
"spangenberg","Spangenberg","mannerspangenberg.law","https://mannerspangenberg.law","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","pagination,host:spangenberg.law","2026-06-19"
"livonius-van-rienen","Livonius van Rienen","lvr-frankfurt.com","https://lvr-frankfurt.com","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,load_more,host:lvr-frankfurt.com","2026-06-19"
"may-und","May und Partner","maypartner.de","https://maypartner.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:maypartner.de","2026-06-19"
"knierim-und-kollegen","Knierim & Kollegen","knierim-kollegen.com","https://knierim-kollegen.com","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","js_app,host:www.knierim-kollegen.com","2026-06-19"
"lelsner-steckel-engler","Lelsner Steckel Engler","leisnernet.com","https://www.leisnernet.com/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","host:www.leisnernet.com","2026-06-19"
"kozianka-und-weidner","Kozianka & Weidner","kozianka-law.de","https://www.kozianka-law.de/de/de/karriere.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,js_app,host:www.kozianka-law.de","2026-06-19"
"kipper-durth","Kipper + Durth","strafverteidigerkanzlei.de","https://strafverteidigerkanzlei.de","reader_or_llm","","unknown","blocked","Seite wirkt geblockt oder leer fuer normale Requests.","200","0","0","blocked,host:strafverteidigerkanzlei.de","2026-06-19"
"langrock-voss-und-soyka","Langrock Voß & Soyka","kanzlei-lvs.de","https://kanzlei-lvs.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,js_app,host:kanzlei-lvs.de","2026-06-19"
"kleber-knuepfer-collegen","Kleber Knüpfer Collegen","kanzlei-da.de","https://kanzlei-da.de","llm_fallback","","unknown","request_error","SSLError","","0","0","","2026-06-19"
"koch","Koch Rechtsanwälte","ra-koch.com","https://ra-koch.com","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","nuxt,pagination,blocked,js_app,host:www.ra-koch.com","2026-06-19"
"lehmann-neunhoeffer-sigel-schaefer","Lehmann Neunhoeffer Sigel Schäfer","lenesis.com","https://lenesis.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,js_app,host:lenesis.com","2026-06-19"
"koeble-fuhrmann-locher-zahn-huettinger","Koeble Fuhrmann Locher Zahn Hüttinger","koeble-kollegen.de","https://koeble-kollegen.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:www.koeble-kollegen.de","2026-06-19"
"kdu-krist-deller-und","KDU Krist Deller & Partner","kdu.de","https://krist-kollegen.de/karriere/","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:krist-kollegen.de","2026-06-19"
"jens-kirchner-prof-thomas-reich","Jens Kirchner Prof. Thomas Reich","notare-kirchner-reich.de","https://notare-kirchner-reich.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,js_app,host:notare-kirchner-reich.de","2026-06-19"
"kaltwasser","Kaltwasser","kcsf.de","https://www.uni-marburg.de/de/fb01/forschung/forschungszentrum-und-projekte/forschungsstellen/pharmarecht/profil","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","host:www.uni-marburg.de","2026-06-19"
"isp-global-tax","iSP Global Tax","ispglobaltax.com","https://ispglobaltax.com","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.ispglobaltax.com","2026-06-19"
"kapp-ebeling-und","Kapp Ebeling & Partner","kapp-ebeling.de","https://kapp-ebeling.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","json_ld,pagination,host:kapp-ebeling.de","2026-06-19"
"kempf-schilling","Kempf Schilling + Partner","kempfschilling.de","https://kempfschilling.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,host:schillingtute.de","2026-06-19"
"irle-moser","Irle Moser","irlemoser.com","https://irlemoser.com","llm_fallback","","unknown","request_error","SSLError","","0","0","","2026-06-19"
"huettebraeuker","Hüttebräuker","huettebraeuker-law.de","https://www.uni-marburg.de/de/fb01/forschung/forschungszentrum-und-projekte/forschungsstellen/lebensmittelrecht-marburg/veranstaltungen-und-weiterbildungen/workshop","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","host:www.uni-marburg.de","2026-06-19"
"hohmann","Hohmann","hohmann-rechtsanwaelte.de","https://hohmann-rechtsanwaelte.com/stellenanzeigen","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,host:hohmann-rechtsanwaelte.com","2026-06-19"
"ihrig-und-anderson","Ihrig & Anderson","ihrig-anderson.com","https://ihrig-anderson.com","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:ihrig-anderson.com","2026-06-19"
"heuer-busch-und","Heuer Busch & Partner","hbp-rechtsanwaelte.de","https://hbp-rechtsanwaelte.de/sozietaet/karriere/","reader_or_llm","","unknown","blocked","Seite wirkt geblockt oder leer fuer normale Requests.","200","0","0","blocked,host:hbp-rechtsanwaelte.de","2026-06-19"
"hermanns-wagner-brueck","Hermanns Wagner Brück","dr-hermanns.de","https://dr-hermanns.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","js_app,host:dr-hermanns.de","2026-06-19"
"heinz-und-zagrosek","Heinz & Zagrosek","hz-partner.com","https://hz-partner.com","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,load_more,pagination,blocked,host:hz-partner.com","2026-06-19"
"goetze","Götze","goetze.net","https://goetze.net","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,pagination,blocked,host:goetze.net","2026-06-19"
"greenfield","Greenfield","greenfield-ip.com","https://greenfield-ip.com","llm_fallback","","unknown","request_error","HTTPError","","0","0","","2026-06-19"
